user_id,timestamp,page_url,session_id,action,device_type,duration_seconds
user_000638,2025-11-17 07:48:38.433097,/orders,session_67f1698c,view,Desktop,270
user_000552,2025-11-17 07:57:55.433097,/offers,session_1ca88afb,view,Mobile,410
user_000701,2025-11-17 08:04:36.433097,/category/books,session_787cb0d3,add_to_cart,Desktop,204
user_000163,2025-11-17 08:11:15.433097,/account,session_133b385e,view,Mobile,407
user_000264,2025-11-17 08:16:27.433097,/contact,session_dd3a0936,click,Desktop,94
user_000421,2025-11-17 08:21:58.433097,/offers,session_8135f15a,click,Mobile,522
user_000292,2025-11-17 08:28:31.433097,/category/home,session_11958966,click,Mobile,365
user_000919,2025-11-17 08:37:30.433097,/category/electronics,session_2f4dd219,view,Desktop,300
user_000890,2025-11-17 08:43:47.433097,/products,session_f8bb1616,view,Mobile,179
user_000430,2025-11-17 08:54:37.433097,/category/home,session_92a2319d,add_to_cart,Desktop,94
user_000988,2025-11-17 08:55:14.433097,/category/books,session_893bfecf,click,Desktop,449
user_000461,2025-11-17 08:59:27.433097,/contact,session_f998aaa1,click,Desktop,375
user_000526,2025-11-17 09:01:22.433097,/category/books,session_a0d69a59,click,Desktop,116
user_000755,2025-11-17 09:03:51.433097,/orders,session_f7d65f6a,view,Mobile,123
user_000932,2025-11-17 09:04:48.433097,/offers,session_5c99d8ab,add_to_cart,Desktop,512
user_000926,2025-11-17 09:09:14.433097,/category/beauty,session_c536c66e,view,Mobile,325
user_000979,2025-11-17 09:14:21.433097,/search,session_4385a3e3,add_to_cart,Mobile,582
user_000461,2025-11-17 09:16:00.433097,/search,session_d0170108,view,Mobile,34
user_000448,2025-11-17 09:20:24.433097,/cart,session_6778043b,add_to_cart,Mobile,423
user_000236,2025-11-17 09:23:52.433097,/contact,session_65dcae7f,add_to_cart,Mobile,520
user_000753,2025-11-17 09:24:23.433097,/contact,session_01b158e9,view,Mobile,381
user_000594,2025-11-17 09:27:07.433097,/products,session_ce96cc5e,click,Mobile,299
user_000373,2025-11-17 09:53:50.433097,/,session_9fe0a8c7,view,Mobile,451
user_000021,2025-11-17 09:56:17.433097,/category/beauty,session_aaf39dd5,view,Desktop,58
user_000355,2025-11-17 10:00:18.433097,/contact,session_f2d0a15c,click,Mobile,412
user_000018,2025-11-17 10:04:50.433097,/,session_5b262633,click,Desktop,515
user_000660,2025-11-17 10:10:41.433097,/category/home,session_e6f9c201,view,Desktop,34
user_000312,2025-11-17 10:12:55.433097,/returns,session_f2cd4e4b,view,Mobile,170
user_000823,2025-11-17 10:25:43.433097,/faq,session_80474077,add_to_cart,Mobile,139
user_000087,2025-11-17 10:34:29.433097,/contact,session_a2d99503,add_to_cart,Mobile,24
user_000542,2025-11-17 10:36:03.433097,/search,session_f8490b53,add_to_cart,Mobile,72
user_000137,2025-11-17 10:52:26.433097,/products,session_a73d2746,click,Desktop,50
user_000484,2025-11-17 10:58:50.433097,/category/toys,session_ca3e3238,view,Desktop,587
user_000758,2025-11-17 10:59:19.433097,/returns,session_0e592949,view,Mobile,169
user_000447,2025-11-17 11:00:01.433097,/category/beauty,session_ed00e657,click,Desktop,311
user_000767,2025-11-17 11:04:31.433097,/search,session_3dabba61,click,Mobile,439
user_000708,2025-11-17 11:13:28.433097,/,session_252a95db,click,Mobile,327
user_000284,2025-11-17 11:15:01.433097,/orders,session_3d9049bb,click,Desktop,179
user_000236,2025-11-17 11:18:46.433097,/returns,session_edd0ce02,click,Desktop,199
user_000668,2025-11-17 11:28:17.433097,/checkout,session_5a742a53,view,Desktop,265
user_000273,2025-11-17 11:32:03.433097,/category/books,session_2a79ea68,view,Desktop,236
user_000934,2025-11-17 11:38:05.433097,/category/beauty,session_1038f676,view,Mobile,317
user_000793,2025-11-17 11:39:36.433097,/faq,session_e493998a,view,Desktop,460
user_000172,2025-11-17 11:39:53.433097,/category/home,session_f72cb6c8,view,Desktop,302
user_000497,2025-11-17 11:43:58.433097,/about,session_19977e2e,click,Mobile,295
user_000398,2025-11-17 11:44:41.433097,/search,session_e4e7e7a3,click,Mobile,7
user_000272,2025-11-17 11:56:14.433097,/search,session_d0b3575e,view,Tablet,402
user_000315,2025-11-17 11:57:11.433097,/category/electronics,session_6a35df59,view,Mobile,194
user_000971,2025-11-17 11:58:58.433097,/offers,session_df615a5c,click,Mobile,416
user_000984,2025-11-17 12:01:05.433097,/faq,session_be54b9d8,click,Mobile,436
user_000542,2025-11-17 12:04:15.433097,/products,session_64ad2b39,view,Desktop,373
user_000748,2025-11-17 12:04:30.433097,/category/beauty,session_80cd513e,click,Mobile,145
user_000237,2025-11-17 12:06:51.433097,/orders,session_fe049059,click,Mobile,34
user_000948,2025-11-17 12:11:33.433097,/category/home,session_af908e3c,view,Desktop,81
user_000099,2025-11-17 12:16:32.433097,/category/electronics,session_276c7935,add_to_cart,Mobile,23
user_000304,2025-11-17 12:23:04.433097,/orders,session_f06c69d9,view,Desktop,228
user_000720,2025-11-17 12:26:02.433097,/category/books,session_1a0a7680,remove_from_cart,Mobile,287
user_000599,2025-11-17 12:30:58.433097,/contact,session_920ee451,click,Mobile,90
user_000860,2025-11-17 12:34:27.433097,/category/toys,session_4e7a081e,view,Mobile,554
user_000161,2025-11-17 12:41:03.433097,/contact,session_7a506f60,view,Mobile,447
user_000459,2025-11-17 12:41:16.433097,/account,session_6b271eff,add_to_cart,Desktop,422
user_000334,2025-11-17 12:42:50.433097,/,session_f943375e,add_to_cart,Tablet,327
user_000072,2025-11-17 12:43:36.433097,/faq,session_ebd14b0c,view,Mobile,551
user_000323,2025-11-17 12:50:41.433097,/contact,session_9db54283,view,Desktop,549
user_000661,2025-11-17 12:56:21.433097,/account,session_03f89c7b,remove_from_cart,Desktop,98
user_000463,2025-11-17 12:59:34.433097,/orders,session_93a971f4,view,Desktop,567
user_000072,2025-11-17 13:04:00.433097,/,session_245fd841,view,Mobile,93
user_000533,2025-11-17 13:08:32.433097,/category/clothing,session_f67839b2,click,Desktop,344
user_000594,2025-11-17 13:14:33.433097,/category/beauty,session_c1f98e90,view,Mobile,516
user_000533,2025-11-17 13:18:13.433097,/account,session_383e69a4,view,Desktop,78
user_000622,2025-11-17 13:27:48.433097,/category/electronics,session_e0a8a8af,view,Desktop,212
user_000578,2025-11-17 13:35:50.433097,/category/books,session_7520d99e,click,Desktop,524
user_000883,2025-11-17 13:37:16.433097,/category/electronics,session_04c32fed,click,Mobile,252
user_000327,2025-11-17 13:43:42.433097,/category/sports,session_12581998,click,Mobile,195
user_000957,2025-11-17 13:51:19.433097,/about,session_df22367d,click,Desktop,454
user_000287,2025-11-17 13:55:17.433097,/category/home,session_0abe8257,click,Desktop,460
user_000716,2025-11-17 13:55:51.433097,/about,session_d6d21f63,remove_from_cart,Mobile,358
user_000398,2025-11-17 14:10:23.433097,/category/sports,session_7cc9d887,view,Mobile,126
user_000338,2025-11-17 14:10:56.433097,/about,session_c32afc4a,view,Desktop,148
user_000572,2025-11-17 14:18:53.433097,/faq,session_fc52a468,view,Desktop,553
user_000794,2025-11-17 14:21:15.433097,/faq,session_295026e5,view,Desktop,386
user_000222,2025-11-17 14:27:59.433097,/category/beauty,session_8231f16b,view,Desktop,469
user_000407,2025-11-17 14:28:50.433097,/category/clothing,session_b18ad67d,view,Desktop,258
user_000923,2025-11-17 14:30:51.433097,/faq,session_52f6531f,view,Tablet,267
user_000345,2025-11-17 14:35:04.433097,/category/food,session_81ca7732,view,Mobile,49
user_000201,2025-11-17 14:36:44.433097,/about,session_f90047bb,view,Desktop,99
user_000721,2025-11-17 14:45:22.433097,/checkout,session_efb18149,view,Desktop,281
user_000763,2025-11-17 14:54:12.433097,/category/books,session_2099e71f,add_to_cart,Desktop,207
user_000431,2025-11-17 14:54:20.433097,/category/electronics,session_233089c9,view,Mobile,124
user_000709,2025-11-17 14:55:47.433097,/faq,session_7ead63bc,view,Mobile,7
user_000080,2025-11-17 14:58:52.433097,/cart,session_9adbb8f1,search,Desktop,474
user_000948,2025-11-17 14:58:54.433097,/category/electronics,session_c19666e9,click,Mobile,206
user_000058,2025-11-17 15:03:39.433097,/,session_74be3766,click,Desktop,589
user_000123,2025-11-17 15:06:04.433097,/account,session_06c6b8c2,view,Tablet,500
user_000695,2025-11-17 15:21:05.433097,/checkout,session_1ac2c99a,view,Desktop,101
user_000687,2025-11-17 15:22:02.433097,/category/books,session_376d65f7,click,Desktop,260
user_000929,2025-11-17 15:25:51.433097,/category/home,session_56724b4c,view,Mobile,114
user_000104,2025-11-17 15:26:18.433097,/,session_1b6046ee,click,Desktop,88
user_000197,2025-11-17 15:26:46.433097,/,session_2e07cb63,view,Mobile,367
user_000179,2025-11-17 15:28:27.433097,/category/food,session_54842b4d,view,Mobile,62
user_000228,2025-11-17 15:29:05.433097,/cart,session_5876fd09,add_to_cart,Mobile,323
user_000831,2025-11-17 15:29:46.433097,/offers,session_38de6b6e,click,Desktop,440
user_000734,2025-11-17 15:30:45.433097,/category/home,session_c607b1e9,view,Tablet,173
user_000069,2025-11-17 15:37:06.433097,/faq,session_9364f3d0,click,Desktop,231
user_000172,2025-11-17 15:37:16.433097,/category/beauty,session_24ebe8de,view,Mobile,187
user_000490,2025-11-17 15:38:19.433097,/category/home,session_31e7ca38,click,Mobile,564
user_000570,2025-11-17 15:40:40.433097,/category/electronics,session_f6fa16a1,view,Mobile,289
user_000536,2025-11-17 15:44:55.433097,/category/books,session_147d7bfc,view,Mobile,16
user_000345,2025-11-17 15:46:14.433097,/category/food,session_d65e2bcf,view,Desktop,50
user_000524,2025-11-17 15:46:17.433097,/category/beauty,session_579bca3c,add_to_cart,Desktop,234
user_000583,2025-11-17 15:52:49.433097,/faq,session_6fa5d3b0,search,Mobile,11
user_000547,2025-11-17 15:59:40.433097,/category/books,session_f6096928,click,Mobile,358
user_000173,2025-11-17 16:02:52.433097,/category/books,session_cfb57f2e,click,Tablet,175
user_000126,2025-11-17 16:03:37.433097,/category/food,session_3cc7edc8,add_to_cart,Desktop,81
user_000195,2025-11-17 16:09:02.433097,/category/books,session_7957595f,add_to_cart,Mobile,426
user_000438,2025-11-17 16:10:06.433097,/account,session_0ae263e0,view,Desktop,65
user_000874,2025-11-17 16:10:38.433097,/offers,session_f1ba308e,view,Tablet,503
user_000613,2025-11-17 16:10:44.433097,/,session_5051b949,view,Desktop,150
user_000871,2025-11-17 16:11:40.433097,/faq,session_b819544a,view,Desktop,492
user_000268,2025-11-17 16:12:03.433097,/category/food,session_7f5da7f8,view,Desktop,447
user_000235,2025-11-17 16:15:58.433097,/cart,session_bd5db7a4,view,Tablet,598
user_000106,2025-11-17 16:16:31.433097,/category/books,session_fb4f1972,view,Desktop,500
user_000133,2025-11-17 16:21:58.433097,/category/clothing,session_d7b205e5,view,Mobile,559
user_000721,2025-11-17 16:32:40.433097,/category/home,session_2d19bd52,view,Mobile,155
user_000478,2025-11-17 16:35:19.433097,/cart,session_f319c125,view,Desktop,495
user_000443,2025-11-17 16:38:06.433097,/category/sports,session_81e02a64,click,Desktop,460
user_000815,2025-11-17 16:45:20.433097,/account,session_d0a643fe,view,Mobile,387
user_000095,2025-11-17 16:51:16.433097,/category/books,session_2fb90ccf,view,Mobile,226
user_000569,2025-11-17 16:55:00.433097,/about,session_ed5e749b,add_to_cart,Desktop,438
user_000593,2025-11-17 16:57:12.433097,/offers,session_607e683f,click,Mobile,596
user_000898,2025-11-17 16:59:28.433097,/checkout,session_adaa44ca,view,Mobile,557
user_000911,2025-11-17 17:03:56.433097,/search,session_b630794d,add_to_cart,Desktop,437
user_000422,2025-11-17 17:06:09.433097,/category/books,session_7bbe4efe,click,Mobile,425
user_000846,2025-11-17 17:06:34.433097,/orders,session_89cc6b08,add_to_cart,Desktop,272
user_000431,2025-11-17 17:07:48.433097,/returns,session_16db8a18,view,Mobile,328
user_000344,2025-11-17 17:24:27.433097,/contact,session_cf1f5a98,view,Mobile,453
user_000461,2025-11-17 17:35:41.433097,/products,session_62ccf3b9,click,Desktop,248
user_000403,2025-11-17 17:38:07.433097,/about,session_ddebd8d4,view,Desktop,230
user_000769,2025-11-17 17:40:50.433097,/products,session_5a2a83bd,view,Mobile,40
user_000125,2025-11-17 17:44:50.433097,/search,session_684344a1,click,Desktop,295
user_000083,2025-11-17 17:46:08.433097,/category/food,session_83fc7a2b,view,Mobile,95
user_000368,2025-11-17 17:53:20.433097,/category/clothing,session_8d3ba57f,view,Mobile,243
user_000054,2025-11-17 18:02:35.433097,/products,session_e15ab8f3,click,Desktop,354
user_000554,2025-11-17 18:05:35.433097,/,session_1ef8aca7,view,Mobile,525
user_000682,2025-11-17 18:11:16.433097,/checkout,session_b2c454a4,click,Desktop,499
user_000999,2025-11-17 18:20:12.433097,/offers,session_4ae8e236,view,Mobile,261
user_000021,2025-11-17 18:28:25.433097,/category/electronics,session_daf39837,add_to_cart,Mobile,164
user_000574,2025-11-17 18:38:44.433097,/about,session_d0f81063,click,Desktop,329
user_000695,2025-11-17 18:47:34.433097,/account,session_1dd07ec8,add_to_cart,Desktop,470
user_000584,2025-11-17 18:58:00.433097,/cart,session_6b905645,click,Desktop,33
user_000950,2025-11-17 19:01:06.433097,/offers,session_13d579ae,remove_from_cart,Mobile,120
user_000362,2025-11-17 19:03:25.433097,/category/books,session_71e15b9f,click,Mobile,422
user_000858,2025-11-17 19:06:51.433097,/category/home,session_b276c469,view,Tablet,494
user_000755,2025-11-17 19:09:38.433097,/about,session_3531518a,click,Desktop,112
user_000637,2025-11-17 19:26:35.433097,/orders,session_a353ea98,add_to_cart,Desktop,373
user_000326,2025-11-17 19:30:52.433097,/category/food,session_bf74531c,view,Desktop,207
user_000147,2025-11-17 19:31:46.433097,/faq,session_f2b5a7ea,view,Mobile,506
user_000630,2025-11-17 19:34:40.433097,/search,session_0ab832ea,view,Mobile,465
user_000720,2025-11-17 19:38:12.433097,/category/clothing,session_ae53719c,view,Desktop,104
user_000633,2025-11-17 19:43:39.433097,/account,session_65c51c9a,add_to_cart,Desktop,406
user_000586,2025-11-17 19:44:16.433097,/products,session_2b0582e0,view,Mobile,187
user_000616,2025-11-17 19:47:48.433097,/search,session_b266986c,view,Mobile,556
user_000774,2025-11-17 19:52:02.433097,/category/food,session_ac6a7c85,click,Tablet,501
user_000908,2025-11-17 19:52:29.433097,/returns,session_15f00cb4,add_to_cart,Desktop,555
user_000342,2025-11-17 19:53:50.433097,/about,session_171acd35,view,Desktop,394
user_000682,2025-11-17 19:54:39.433097,/category/electronics,session_ce9e5929,click,Desktop,417
user_000004,2025-11-17 19:57:18.433097,/,session_0dacf645,search,Mobile,599
user_000216,2025-11-17 20:09:13.433097,/category/beauty,session_5129950d,add_to_cart,Mobile,554
user_000058,2025-11-17 20:14:18.433097,/,session_3ba58126,click,Tablet,325
user_000864,2025-11-17 20:16:23.433097,/category/food,session_0c3c83d3,view,Mobile,217
user_000042,2025-11-17 20:25:29.433097,/search,session_3c1fc9aa,click,Mobile,327
user_000606,2025-11-17 20:26:01.433097,/category/electronics,session_fbcdbf5e,view,Mobile,353
user_000080,2025-11-17 20:29:39.433097,/category/beauty,session_68473103,view,Desktop,579
user_000924,2025-11-17 20:34:14.433097,/search,session_b96c1163,add_to_cart,Desktop,407
user_000217,2025-11-17 20:34:53.433097,/about,session_2febcc33,search,Mobile,270
user_000759,2025-11-17 20:38:03.433097,/checkout,session_72173fa3,click,Desktop,213
user_000443,2025-11-17 20:40:53.433097,/products,session_c2f43c10,click,Desktop,547
user_000889,2025-11-17 20:50:37.433097,/,session_6b893000,view,Mobile,304
user_000989,2025-11-17 20:50:48.433097,/contact,session_07aa2515,add_to_cart,Tablet,91
user_000032,2025-11-17 20:53:19.433097,/,session_d2762bdc,view,Desktop,39
user_000381,2025-11-17 20:57:24.433097,/category/toys,session_a9065c79,view,Desktop,369
user_000033,2025-11-17 20:59:17.433097,/products,session_105291d3,view,Tablet,49
user_000254,2025-11-17 21:07:04.433097,/category/toys,session_79ec533c,view,Tablet,272
user_000710,2025-11-17 21:16:02.433097,/orders,session_1af03c73,view,Desktop,544
user_000250,2025-11-17 21:17:04.433097,/category/electronics,session_fd8bb697,view,Tablet,443
user_000860,2025-11-17 21:24:36.433097,/returns,session_69d53317,view,Desktop,48
user_000225,2025-11-17 21:46:17.433097,/checkout,session_e8ec6834,click,Mobile,520
user_000092,2025-11-17 21:48:35.433097,/search,session_1221cddf,add_to_cart,Mobile,71
user_000753,2025-11-17 21:49:38.433097,/cart,session_38d52946,add_to_cart,Mobile,467
user_000159,2025-11-17 21:54:38.433097,/orders,session_78d3ca66,click,Mobile,81
user_000051,2025-11-17 21:57:22.433097,/cart,session_c1e84c4a,click,Mobile,239
user_000329,2025-11-17 22:00:49.433097,/category/electronics,session_4efb4227,add_to_cart,Mobile,13
user_000375,2025-11-17 22:01:20.433097,/cart,session_76b4c117,view,Desktop,321
user_000099,2025-11-17 22:01:22.433097,/category/home,session_393aa0a9,view,Desktop,465
user_000970,2025-11-17 22:05:34.433097,/category/toys,session_0459be16,add_to_cart,Desktop,76
user_000453,2025-11-17 22:12:53.433097,/about,session_21aea39b,click,Tablet,34
user_000566,2025-11-17 22:14:21.433097,/category/toys,session_e6b5a92c,view,Desktop,332
user_000207,2025-11-17 22:16:19.433097,/category/toys,session_6831429e,add_to_cart,Mobile,96
user_000829,2025-11-17 22:18:46.433097,/category/beauty,session_eb6d2fed,view,Desktop,17
user_000383,2025-11-17 22:23:43.433097,/offers,session_b1720b65,click,Mobile,9
user_000080,2025-11-17 22:25:51.433097,/,session_bfdc2b0d,view,Desktop,240
user_000835,2025-11-17 22:30:28.433097,/search,session_ce7607ad,click,Tablet,402
user_000946,2025-11-17 22:31:03.433097,/category/electronics,session_79ebb8bb,view,Mobile,17
user_000084,2025-11-17 22:37:55.433097,/,session_2275b1e2,view,Mobile,323
user_000670,2025-11-17 22:37:58.433097,/faq,session_4330125c,view,Mobile,176
user_000529,2025-11-17 22:42:50.433097,/category/sports,session_2b840c67,view,Mobile,280
user_000241,2025-11-17 23:04:16.433097,/faq,session_4eea9db8,add_to_cart,Desktop,311
user_000981,2025-11-17 23:05:39.433097,/category/books,session_356766ec,view,Mobile,583
user_000099,2025-11-17 23:09:03.433097,/category/beauty,session_4818b004,view,Mobile,115
user_000483,2025-11-17 23:09:25.433097,/category/home,session_80994da1,view,Tablet,349
user_000353,2025-11-17 23:10:30.433097,/faq,session_b2dc6c34,click,Mobile,417
user_000153,2025-11-17 23:18:12.433097,/returns,session_780d90b6,click,Desktop,581
user_000573,2025-11-17 23:18:26.433097,/category/sports,session_f20ba0c9,click,Mobile,343
user_000153,2025-11-17 23:19:14.433097,/faq,session_0effa0c1,click,Mobile,402
user_000107,2025-11-17 23:19:24.433097,/faq,session_2209cd5f,add_to_cart,Mobile,198
user_000242,2025-11-17 23:20:52.433097,/category/beauty,session_f7dea35a,click,Mobile,65
user_000757,2025-11-17 23:32:56.433097,/,session_65773498,add_to_cart,Desktop,68
user_000085,2025-11-17 23:33:22.433097,/category/clothing,session_fc7b427f,click,Mobile,83
user_000677,2025-11-17 23:33:37.433097,/category/clothing,session_7d99e386,view,Desktop,345
user_000048,2025-11-17 23:34:46.433097,/category/home,session_e271fff9,add_to_cart,Mobile,236
user_000092,2025-11-17 23:35:21.433097,/category/food,session_fe3a4f96,add_to_cart,Mobile,64
user_000667,2025-11-17 23:36:35.433097,/category/toys,session_0febecad,add_to_cart,Mobile,255
user_000425,2025-11-17 23:42:14.433097,/about,session_0835075f,click,Mobile,495
user_000439,2025-11-17 23:46:57.433097,/search,session_ff02bf74,view,Mobile,500
user_000461,2025-11-17 23:54:09.433097,/category/food,session_b8f89cba,click,Tablet,207
user_000231,2025-11-17 23:54:10.433097,/category/electronics,session_e8f2c584,view,Mobile,515
user_000446,2025-11-18 00:04:21.433097,/cart,session_5a13f4bb,click,Mobile,8
user_000114,2025-11-18 00:10:52.433097,/,session_c27437eb,view,Mobile,252
user_000417,2025-11-18 00:11:20.433097,/category/books,session_2d53cf30,view,Mobile,192
user_000913,2025-11-18 00:11:59.433097,/category/home,session_14c08f6d,add_to_cart,Desktop,287
user_000899,2025-11-18 00:15:30.433097,/search,session_fa41dd2e,view,Mobile,575
user_000535,2025-11-18 00:16:41.433097,/about,session_bdb4f711,view,Tablet,285
user_000945,2025-11-18 00:17:39.433097,/category/toys,session_e957967a,view,Mobile,373
user_000215,2025-11-18 00:23:13.433097,/category/beauty,session_f84716b7,click,Mobile,344
user_000823,2025-11-18 00:25:21.433097,/category/home,session_6a77982b,view,Mobile,353
user_000607,2025-11-18 00:26:06.433097,/account,session_7506d74c,view,Mobile,152
user_000471,2025-11-18 00:31:43.433097,/category/electronics,session_6f75ee8a,add_to_cart,Mobile,346
user_000297,2025-11-18 00:48:34.433097,/products,session_fcbfa2ca,view,Mobile,94
user_000847,2025-11-18 01:04:03.433097,/category/toys,session_5ced7017,view,Desktop,296
user_000027,2025-11-18 01:24:36.433097,/offers,session_7adf1458,view,Tablet,134
user_000098,2025-11-18 01:48:13.433097,/faq,session_f8505ae9,view,Mobile,71
user_000314,2025-11-18 01:50:19.433097,/category/home,session_2baa43c9,click,Mobile,491
user_000137,2025-11-18 01:55:08.433097,/category/electronics,session_cf6579ec,click,Tablet,100
user_000096,2025-11-18 02:01:06.433097,/about,session_5c922fa4,click,Mobile,181
user_000548,2025-11-18 02:02:54.433097,/category/toys,session_9a7f326f,view,Desktop,199
user_000277,2025-11-18 02:03:03.433097,/checkout,session_28711733,click,Tablet,188
user_000705,2025-11-18 02:07:06.433097,/orders,session_5d7233db,remove_from_cart,Mobile,47
user_000662,2025-11-18 02:14:23.433097,/account,session_6550f74a,view,Mobile,43
user_000619,2025-11-18 02:19:24.433097,/category/beauty,session_424211e2,view,Mobile,419
user_000303,2025-11-18 02:19:59.433097,/offers,session_916baf87,add_to_cart,Mobile,190
user_000754,2025-11-18 02:23:51.433097,/checkout,session_43641b12,add_to_cart,Mobile,108
user_000650,2025-11-18 02:27:31.433097,/category/books,session_9cc10bd8,view,Tablet,369
user_000228,2025-11-18 02:31:32.433097,/category/food,session_c5f4656a,click,Desktop,453
user_000423,2025-11-18 02:32:46.433097,/products,session_9494065d,view,Tablet,489
user_000776,2025-11-18 02:36:10.433097,/category/electronics,session_76509bcd,search,Desktop,162
user_000204,2025-11-18 02:37:18.433097,/category/beauty,session_3d5cab0e,search,Desktop,365
user_000886,2025-11-18 02:40:03.433097,/category/books,session_937749f6,view,Tablet,587
user_000148,2025-11-18 02:53:02.433097,/search,session_b9e89990,click,Mobile,472
user_000274,2025-11-18 02:53:23.433097,/checkout,session_1b9e2c84,view,Tablet,200
user_000052,2025-11-18 02:58:15.433097,/category/sports,session_b8a9f704,view,Desktop,386
user_000428,2025-11-18 02:59:26.433097,/contact,session_18b87245,view,Desktop,113
user_000899,2025-11-18 03:02:22.433097,/,session_25fc57c7,click,Desktop,15
user_000398,2025-11-18 03:04:51.433097,/category/beauty,session_1c59b736,view,Desktop,454
user_000638,2025-11-18 03:33:51.433097,/search,session_e1b340ee,add_to_cart,Mobile,212
user_000044,2025-11-18 03:38:35.433097,/products,session_10275b53,view,Mobile,106
user_000377,2025-11-18 03:39:56.433097,/category/toys,session_d53ae164,view,Mobile,375
user_000037,2025-11-18 03:54:21.433097,/products,session_31f5ee86,click,Mobile,235
user_000532,2025-11-18 03:56:11.433097,/checkout,session_1cecb536,click,Mobile,87
user_000059,2025-11-18 03:57:05.433097,/contact,session_8dd7b77d,click,Mobile,285
user_000879,2025-11-18 04:24:14.433097,/returns,session_4d85a3d2,view,Mobile,83
user_000810,2025-11-18 04:25:11.433097,/checkout,session_c3a98532,view,Desktop,356
user_000815,2025-11-18 04:26:37.433097,/category/electronics,session_da6d33da,click,Mobile,97
user_000963,2025-11-18 04:37:31.433097,/category/beauty,session_42d361aa,click,Desktop,87
user_000260,2025-11-18 04:48:49.433097,/category/books,session_62908017,click,Mobile,269
user_000233,2025-11-18 04:53:57.433097,/offers,session_c8776e4b,click,Mobile,52
user_000817,2025-11-18 05:02:28.433097,/search,session_fa33dca5,view,Mobile,270
user_000169,2025-11-18 05:13:34.433097,/category/home,session_d4539094,view,Desktop,175
user_000978,2025-11-18 05:13:53.433097,/faq,session_f21d96e7,add_to_cart,Mobile,553
user_000459,2025-11-18 05:14:35.433097,/category/toys,session_461633bc,view,Mobile,425
user_000492,2025-11-18 05:15:31.433097,/search,session_0452f779,view,Desktop,434
user_000559,2025-11-18 05:19:16.433097,/offers,session_4b71481f,add_to_cart,Tablet,566
user_000337,2025-11-18 05:21:06.433097,/category/sports,session_5e48f8b3,add_to_cart,Mobile,43
user_000221,2025-11-18 05:22:01.433097,/returns,session_1b414999,view,Mobile,340
user_000562,2025-11-18 05:23:41.433097,/category/clothing,session_bb09e763,click,Mobile,225
user_000004,2025-11-18 05:26:49.433097,/offers,session_1a49de98,view,Desktop,478
user_000912,2025-11-18 05:30:45.433097,/category/clothing,session_400d083a,click,Tablet,249
user_000520,2025-11-18 05:35:20.433097,/offers,session_c544966b,add_to_cart,Desktop,538
user_000183,2025-11-18 05:36:47.433097,/category/books,session_43a7320c,click,Desktop,388
user_000378,2025-11-18 05:37:42.433097,/orders,session_14a9ee59,view,Desktop,199
user_000244,2025-11-18 05:47:14.433097,/account,session_e0d768bb,view,Mobile,29
user_000683,2025-11-18 05:50:49.433097,/about,session_4014c0f8,view,Mobile,256
user_000700,2025-11-18 06:12:38.433097,/category/books,session_b9272714,click,Mobile,110
user_000412,2025-11-18 06:32:09.433097,/category/beauty,session_56febfb9,add_to_cart,Mobile,515
user_000063,2025-11-18 06:34:52.433097,/category/books,session_a8c01f05,view,Mobile,91
user_000362,2025-11-18 06:35:41.433097,/faq,session_2ae63af6,click,Mobile,180
user_000651,2025-11-18 06:39:46.433097,/account,session_b1a4da6c,view,Tablet,149
user_000713,2025-11-18 06:39:51.433097,/orders,session_52ec03ca,view,Desktop,508
user_000479,2025-11-18 06:40:54.433097,/category/home,session_fe84f0fe,search,Mobile,515
user_000484,2025-11-18 06:43:26.433097,/category/sports,session_5bcd236c,click,Mobile,415
user_000173,2025-11-18 06:44:31.433097,/category/toys,session_11997084,view,Mobile,283
user_000322,2025-11-18 06:50:22.433097,/category/books,session_eec71a30,view,Desktop,369
user_000832,2025-11-18 06:58:16.433097,/category/food,session_8cf29000,add_to_cart,Desktop,102
user_000868,2025-11-18 07:00:54.433097,/category/home,session_8a34b26b,view,Mobile,145
user_000900,2025-11-18 07:05:43.433097,/returns,session_4250f956,view,Desktop,461
user_000246,2025-11-18 07:11:13.433097,/offers,session_3d4caf01,click,Desktop,588
user_000695,2025-11-18 07:17:49.433097,/,session_744d2442,add_to_cart,Desktop,511
user_000780,2025-11-18 07:25:19.433097,/search,session_766b6138,view,Mobile,156
user_000419,2025-11-18 07:29:03.433097,/checkout,session_fe8c9aab,view,Mobile,564
user_000014,2025-11-18 07:32:54.433097,/,session_8794ac7e,click,Mobile,120
user_000959,2025-11-18 07:36:55.433097,/faq,session_090d7d2f,view,Mobile,463
user_000492,2025-11-18 07:52:05.433097,/category/toys,session_76da7bc3,click,Mobile,284
user_000802,2025-11-18 08:01:37.433097,/orders,session_afd3ec8b,view,Desktop,500
user_000231,2025-11-18 08:02:43.433097,/account,session_f396ea37,click,Mobile,92
user_000208,2025-11-18 08:03:19.433097,/account,session_0269b71b,click,Desktop,446
user_000186,2025-11-18 08:06:41.433097,/account,session_76990442,add_to_cart,Mobile,193
user_000938,2025-11-18 08:09:36.433097,/faq,session_57f498e0,view,Mobile,109
user_000438,2025-11-18 08:11:57.433097,/offers,session_db07a2a9,add_to_cart,Desktop,448
user_000741,2025-11-18 08:14:07.433097,/category/sports,session_c0ea7a67,view,Mobile,512
